FrameCnt,focal_length,datetime,OSD.latitude,OSD.longitude,OSD.xSpeed [MPH],OSD.ySpeed [MPH],OSD.zSpeed [MPH],OSD.directionOfTravel,OSD.pitch,OSD.roll,OSD.yaw,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,HOME.longitude,HOME.latitude,adjusted height,Drone type
108,250.0,2023-10-15 17:16:36,33.26270820232566,126.179307694116,4.846703333333334,-1.789552,0.0,7.133333333333333,-18.96666666666667,-0.9,-19.166666666666668,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.604,Mavic 2
109,250.0,2023-10-15 17:16:36,33.2627088786713,126.17930739784,4.921268,-1.789552,0.0,6.8,-17.8,-0.9,-19.2,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.604,Mavic 2
110,250.0,2023-10-15 17:16:36,33.26270957718827,126.179307085335,4.995832666666667,-1.789552,-0.07456466666666667,6.833333333333333,-16.4,-0.8333333333333334,-19.233333333333334,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.604,Mavic 2
111,250.0,2023-10-15 17:16:36,33.26271027570523,126.17930677283,5.070397333333333,-1.789552,-0.14912933333333334,6.866666666666667,-15.0,-0.7666666666666666,-19.266666666666666,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.604,Mavic 2
112,250.0,2023-10-15 17:16:36,33.2627109742222,126.179306460325,5.144962,-1.789552,-0.223694,6.9,-13.6,-0.7,-19.3,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.604,Mavic 2
113,250.0,2023-10-15 17:16:36,33.2627116709116,126.17930615492367,5.070397333333333,-1.789552,-0.223694,6.866666666666667,-9.3,-0.7,-19.366666666666667,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.63448000000002,Mavic 2
114,250.0,2023-10-15 17:16:36,33.262712367601004,126.17930584952232,4.995832666666667,-1.789552,-0.223694,6.833333333333333,-5.0,-0.7,-19.433333333333334,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.66496,Mavic 2
115,250.0,2023-10-15 17:16:36,33.2627130642904,126.179305544121,4.921268,-1.789552,-0.223694,6.8,-0.7,-0.7,-19.5,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.69544000000002,Mavic 2
116,250.0,2023-10-15 17:16:36,33.26271376299024,126.17930519571499,4.772138666666667,-1.7149873333333334,-0.29825866666666667,7.1,1.9666666666666666,-0.7999999999999999,-19.566666666666666,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.69544000000002,Mavic 2
117,250.0,2023-10-15 17:16:36,33.26271446169007,126.179304847309,4.623009333333334,-1.6404226666666666,-0.37282333333333334,7.4,4.633333333333333,-0.9,-19.633333333333333,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.69544000000002,Mavic 2
118,250.0,2023-10-15 17:16:36,33.2627151603899,126.179304498903,4.47388,-1.565858,-0.447388,7.7,7.3,-1.0,-19.7,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.69544000000002,Mavic 2
119,250.0,2023-10-15 17:16:36,33.26271573031094,126.17930424366399,4.250186,-1.4912933333333334,-0.447388,7.433333333333334,7.833333333333333,-0.9333333333333333,-19.666666666666668,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.69544000000002,Mavic 2
120,250.0,2023-10-15 17:16:36,33.262716300231965,126.179303988425,4.026492,-1.4167286666666665,-0.447388,7.166666666666667,8.366666666666667,-0.8666666666666667,-19.633333333333333,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.69544000000002,Mavic 2
121,250.0,2023-10-15 17:16:36,33.262716870153,126.179303733186,3.802798,-1.342164,-0.447388,6.9,8.9,-0.8,-19.6,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.69544000000002,Mavic 2
122,250.0,2023-10-15 17:16:36,33.2627173535933,126.179303569857,3.579104,-1.2675993333333333,-0.37282333333333334,6.333333333333334,8.9,-0.7666666666666667,-19.566666666666666,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.69544000000002,Mavic 2
123,250.0,2023-10-15 17:16:36,33.2627178370336,126.179303406528,3.35541,-1.1930346666666667,-0.29825866666666667,5.766666666666667,8.9,-0.7333333333333333,-19.533333333333335,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.69544000000002,Mavic 2
124,250.0,2023-10-15 17:16:36,33.2627183204739,126.179303243199,3.131716,-1.11847,-0.223694,5.2,8.9,-0.7,-19.5,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.69544000000002,Mavic 2
125,250.0,2023-10-15 17:16:36,33.2627187220253,126.17930306560834,2.9825866666666667,-1.0439053333333335,-0.14912933333333334,5.733333333333333,8.666666666666666,-0.7,-19.5,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.69544000000002,Mavic 2
126,250.0,2023-10-15 17:16:36,33.2627191235767,126.17930288801766,2.833457333333333,-0.9693406666666667,-0.07456466666666667,6.266666666666667,8.433333333333334,-0.7,-19.5,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.69544000000002,Mavic 2
127,250.0,2023-10-15 17:16:37,33.2627195251281,126.179302710427,2.684328,-0.894776,0.0,6.8,8.2,-0.7,-19.5,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.69544000000002,Mavic 2
128,250.0,2023-10-15 17:16:37,33.2627199283929,126.17930248857499,2.5351986666666666,-0.8202113333333333,0.0,7.366666666666666,7.766666666666667,-0.7666666666666666,-19.533333333333335,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.66496,Mavic 2
129,250.0,2023-10-15 17:16:37,33.262720331657704,126.179302266723,2.3860693333333334,-0.7456466666666667,0.0,7.933333333333334,7.333333333333333,-0.8333333333333334,-19.566666666666666,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.63448000000002,Mavic 2
130,250.0,2023-10-15 17:16:37,33.2627207349225,126.179302044871,2.23694,-0.671082,0.0,8.5,6.9,-0.9,-19.6,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.604,Mavic 2
131,250.0,2023-10-15 17:16:37,33.262720992183134,126.17930192607633,2.013246,-0.5965173333333333,0.0,8.033333333333333,6.2,-0.9666666666666667,-19.6,-89.96666666666667,0.0,-15.5,126.181393527349,33.2632048905884,129.604,Mavic 2
132,250.0,2023-10-15 17:16:37,33.26272124944377,126.17930180728166,1.789552,-0.5219526666666666,0.0,7.566666666666666,5.5,-1.0333333333333334,-19.6,-89.93333333333334,0.0,-15.5,126.181393527349,33.2632048905884,129.604,Mavic 2
133,250.0,2023-10-15 17:16:37,33.2627215067044,126.179301688487,1.565858,-0.447388,0.0,7.1,4.8,-1.1,-19.6,-89.9,0.0,-15.5,126.181393527349,33.2632048905884,129.604,Mavic 2
134,250.0,2023-10-15 17:16:37,33.26272182223193,126.179301565485,1.4912933333333334,-0.447388,0.0,6.733333333333333,3.9666666666666663,-1.1,-19.633333333333333,-89.93333333333334,0.0,-15.5,126.181393527349,33.2632048905884,129.604,Mavic 2
135,250.0,2023-10-15 17:16:37,33.26272213775947,126.179301442483,1.4167286666666665,-0.447388,0.0,6.366666666666666,3.133333333333333,-1.1,-19.666666666666668,-89.96666666666667,0.0,-15.5,126.181393527349,33.2632048905884,129.604,Mavic 2
136,250.0,2023-10-15 17:16:37,33.262722453287,126.179301319481,1.342164,-0.447388,0.0,6.0,2.3,-1.1,-19.7,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.604,Mavic 2
137,250.0,2023-10-15 17:16:37,33.26272260119873,126.17930124724266,1.1930346666666667,-0.37282333333333334,0.0,6.5,1.5333333333333332,-1.0333333333333334,-19.7,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.56336000000002,Mavic 2
138,250.0,2023-10-15 17:16:37,33.262722749110466,126.17930117500434,1.0439053333333332,-0.29825866666666667,0.0,7.0,0.7666666666666666,-0.9666666666666667,-19.7,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.52272000000002,Mavic 2
139,250.0,2023-10-15 17:16:37,33.2627228970222,126.179301102766,0.894776,-0.223694,0.0,7.5,0.0,-0.9,-19.7,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.48208000000002,Mavic 2
140,250.0,2023-10-15 17:16:37,33.26272307047497,126.17930108839467,0.8202113333333333,-0.223694,0.0,5.4,-0.7999999999999999,-0.8666666666666667,-19.666666666666668,-89.96666666666667,0.0,-15.5,126.181393527349,33.2632048905884,129.48208000000002,Mavic 2
141,250.0,2023-10-15 17:16:37,33.26272324392773,126.17930107402334,0.7456466666666667,-0.223694,0.0,3.3,-1.5999999999999999,-0.8333333333333334,-19.633333333333333,-89.93333333333334,0.0,-15.5,126.181393527349,33.2632048905884,129.48208000000002,Mavic 2
142,250.0,2023-10-15 17:16:37,33.2627234173805,126.179301059652,0.671082,-0.223694,0.0,1.2,-2.4,-0.8,-19.6,-89.9,0.0,-15.5,126.181393527349,33.2632048905884,129.48208000000002,Mavic 2
143,250.0,2023-10-15 17:16:37,33.2627235318696,126.1793010070305,0.5592349999999999,-0.111847,0.0,4.1499999999999995,-3.45,-0.8,-19.6,-89.9,0.0,-15.5,126.181393527349,33.2632048905884,129.48208000000002,Mavic 2
144,250.0,2023-10-15 17:16:37,33.2627236463587,126.179300954409,0.447388,0.0,0.0,7.1,-4.5,-0.8,-19.6,-89.9,0.0,-15.5,126.181393527349,33.2632048905884,129.48208000000002,Mavic 2
145,250.0,2023-10-15 17:16:37,33.2627237389963,126.179300899383,0.37282333333333334,0.0,0.0,7.766666666666667,-5.0,-0.8,-19.533333333333335,-89.93333333333334,0.0,-15.5,126.181393527349,33.2632048905884,129.48208000000002,Mavic 2
146,250.0,2023-10-15 17:16:37,33.2627238316339,126.179300844357,0.29825866666666667,0.0,0.0,8.433333333333334,-5.5,-0.8,-19.466666666666665,-89.96666666666667,0.0,-15.5,126.181393527349,33.2632048905884,129.48208000000002,Mavic 2
147,250.0,2023-10-15 17:16:37,33.2627239242715,126.179300789331,0.223694,0.0,0.0,9.1,-6.0,-0.8,-19.4,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.48208000000002,Mavic 2
148,250.0,2023-10-15 17:16:37,33.26272396371387,126.17930077271966,0.223694,0.0,0.0,8.233333333333333,-6.3,-0.8333333333333334,-19.4,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.48208000000002,Mavic 2
149,250.0,2023-10-15 17:16:37,33.26272400315623,126.17930075610833,0.223694,0.0,0.0,7.366666666666666,-6.6000000000000005,-0.8666666666666667,-19.4,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.48208000000002,Mavic 2
150,250.0,2023-10-15 17:16:37,33.2627240425986,126.179300739497,0.223694,0.0,0.0,6.5,-6.9,-0.9,-19.4,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.48208000000002,Mavic 2
151,250.0,2023-10-15 17:16:37,33.262724055951665,126.17930077261066,0.14912933333333334,0.0,0.0,9.543396226415094,-7.133333333333334,-0.9333333333333333,-19.366666666666667,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.48208000000002,Mavic 2
152,250.0,2023-10-15 17:16:37,33.26272406930473,126.17930080572434,0.07456466666666667,0.0,0.0,12.586792452830188,-7.366666666666666,-0.9666666666666667,-19.333333333333332,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.48208000000002,Mavic 2
153,250.0,2023-10-15 17:16:37,33.2627240826578,126.179300838838,0.0,0.0,0.0,15.630188679245284,-7.6,-1.0,-19.3,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.48208000000002,Mavic 2
154,250.0,2023-10-15 17:16:37,33.26272409875233,126.17930083665233,0.0,0.0,0.0,18.673584905660377,-7.833333333333333,-1.0333333333333334,-19.3,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.48208000000002,Mavic 2
155,250.0,2023-10-15 17:16:37,33.26272411484687,126.17930083446667,0.0,0.0,0.0,21.716981132075475,-8.066666666666666,-1.0666666666666667,-19.3,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.48208000000002,Mavic 2
156,250.0,2023-10-15 17:16:37,33.2627241309414,126.179300832281,0.0,0.0,0.0,24.76037735849057,-8.3,-1.1,-19.3,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.48208000000002,Mavic 2
157,250.0,2023-10-15 17:16:38,33.26272413127267,126.17930084473967,0.0,0.0,0.0,27.803773584905663,-8.366666666666667,-1.1666666666666667,-19.266666666666666,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.48208000000002,Mavic 2
158,250.0,2023-10-15 17:16:38,33.26272413160393,126.17930085719833,0.0,0.0,0.0,30.847169811320757,-8.433333333333334,-1.2333333333333334,-19.233333333333334,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.48208000000002,Mavic 2
159,250.0,2023-10-15 17:16:38,33.2627241319352,126.179300869657,0.0,0.0,0.0,33.89056603773585,-8.5,-1.3,-19.2,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.48208000000002,Mavic 2
160,250.0,2023-10-15 17:16:38,33.262724135087836,126.17930087402833,0.0,0.0,-0.14912933333333334,36.93396226415095,-8.233333333333334,-1.3,-19.266666666666666,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.52272000000002,Mavic 2
161,250.0,2023-10-15 17:16:38,33.262724138240465,126.17930087839967,0.0,0.0,-0.29825866666666667,39.97735849056604,-7.966666666666667,-1.3,-19.333333333333332,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.56336000000002,Mavic 2
162,250.0,2023-10-15 17:16:38,33.2627241413931,126.179300882771,0.0,0.0,-0.447388,43.02075471698114,-7.7,-1.3,-19.4,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.604,Mavic 2
163,250.0,2023-10-15 17:16:38,33.26272412026123,126.17930095244134,0.0,0.0,-0.7456466666666666,46.06415094339623,-7.6000000000000005,-1.3333333333333333,-19.4,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.604,Mavic 2
164,250.0,2023-10-15 17:16:38,33.262724099129365,126.17930102211166,0.0,0.0,-1.0439053333333332,49.107547169811326,-7.5,-1.3666666666666667,-19.4,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.604,Mavic 2
165,250.0,2023-10-15 17:16:38,33.2627240779975,126.179301091782,0.0,0.0,-1.342164,52.15094339622642,-7.4,-1.4,-19.4,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,129.604,Mavic 2
166,250.0,2023-10-15 17:16:38,33.2627240675458,126.17930110396733,0.0,0.0,-1.7149873333333334,55.194339622641515,-7.666666666666667,-1.4,-19.333333333333332,-89.96666666666667,0.0,-15.5,126.181393527349,33.2632048905884,129.63448000000002,Mavic 2
167,250.0,2023-10-15 17:16:38,33.2627240570941,126.17930111615266,0.0,0.0,-2.087810666666667,58.23773584905661,-7.933333333333333,-1.4,-19.266666666666666,-89.93333333333334,0.0,-15.5,126.181393527349,33.2632048905884,129.66496,Mavic 2
168,250.0,2023-10-15 17:16:38,33.2627240466424,126.179301128338,0.0,0.0,-2.460634,61.2811320754717,-8.2,-1.4,-19.2,-89.9,0.0,-15.5,126.181393527349,33.2632048905884,129.69544000000002,Mavic 2
169,250.0,2023-10-15 17:16:38,33.262724015949765,126.17930116462134,0.0,0.0,-2.8334573333333335,64.3245283018868,-8.5,-1.4666666666666666,-19.2,-89.9,0.0,-15.5,126.181393527349,33.2632048905884,129.72592000000003,Mavic 2
170,250.0,2023-10-15 17:16:38,33.26272398525713,126.17930120090466,0.0,0.0,-3.206280666666667,67.3679245283019,-8.799999999999999,-1.5333333333333334,-19.2,-89.9,0.0,-15.5,126.181393527349,33.2632048905884,129.7564,Mavic 2
171,250.0,2023-10-15 17:16:38,33.2627239545645,126.179301237188,0.0,0.0,-3.579104,70.411320754717,-9.1,-1.6,-19.2,-89.9,0.0,-15.5,126.181393527349,33.2632048905884,129.78688000000002,Mavic 2
172,250.0,2023-10-15 17:16:38,33.26272394110863,126.179301243144,0.0,0.0,-3.877362666666667,73.45471698113208,-9.233333333333333,-1.5666666666666667,-19.166666666666668,-89.9,0.0,-15.5,126.181393527349,33.2632048905884,129.85800000000003,Mavic 2
173,250.0,2023-10-15 17:16:38,33.262723927652765,126.1793012491,0.0,0.0,-4.175621333333334,76.49811320754718,-9.366666666666667,-1.5333333333333334,-19.133333333333333,-89.9,0.0,-15.5,126.181393527349,33.2632048905884,129.92912,Mavic 2
174,250.0,2023-10-15 17:16:38,33.2627239141969,126.179301255056,0.0,0.0,-4.47388,79.54150943396228,-9.5,-1.5,-19.1,-89.9,0.0,-15.5,126.181393527349,33.2632048905884,130.00024000000002,Mavic 2
175,250.0,2023-10-15 17:16:38,33.2627238791751,126.17930131133866,0.0,0.0,-4.846703333333333,82.58490566037737,-9.533333333333333,-1.5,-19.1,-89.9,0.0,-15.5,126.181393527349,33.2632048905884,130.10184,Mavic 2
176,250.0,2023-10-15 17:16:38,33.2627238441533,126.17930136762133,0.0,0.0,-5.219526666666667,85.62830188679246,-9.566666666666666,-1.5,-19.1,-89.9,0.0,-15.5,126.181393527349,33.2632048905884,130.20344000000003,Mavic 2
177,250.0,2023-10-15 17:16:38,33.2627238091315,126.179301423904,0.0,0.0,-5.59235,88.67169811320755,-9.6,-1.5,-19.1,-89.9,0.0,-15.5,126.181393527349,33.2632048905884,130.30504000000002,Mavic 2
178,250.0,2023-10-15 17:16:38,33.2627238071668,126.179301418713,0.0,0.0,-5.965173333333333,91.71509433962265,-9.533333333333333,-1.4,-19.066666666666666,-89.9,0.0,-15.5,126.181393527349,33.2632048905884,130.40664,Mavic 2
179,250.0,2023-10-15 17:16:38,33.2627238052021,126.179301413522,0.0,0.0,-6.337996666666666,94.75849056603775,-9.466666666666667,-1.3,-19.033333333333335,-89.9,0.0,-15.5,126.181393527349,33.2632048905884,130.50824000000003,Mavic 2
180,250.0,2023-10-15 17:16:38,33.2627238032374,126.179301408331,0.0,0.0,-6.71082,97.80188679245283,-9.4,-1.2,-19.0,-89.9,0.0,-15.5,126.181393527349,33.2632048905884,130.60984000000002,Mavic 2
181,250.0,2023-10-15 17:16:38,33.26272371000583,126.17930139838566,0.0,0.0,-7.0090786666666665,100.84528301886793,-9.266666666666667,-1.1666666666666667,-18.966666666666665,-89.9,0.0,-15.5,126.181393527349,33.2632048905884,130.70128000000003,Mavic 2
182,250.0,2023-10-15 17:16:38,33.26272361677427,126.17930138844034,0.0,0.0,-7.307337333333334,103.88867924528303,-9.133333333333333,-1.1333333333333333,-18.933333333333334,-89.9,0.0,-15.5,126.181393527349,33.2632048905884,130.79272,Mavic 2
183,250.0,2023-10-15 17:16:38,33.2627235235427,126.179301378495,0.0,0.0,-7.605596,106.93207547169813,-9.0,-1.1,-18.9,-89.9,0.0,-15.5,126.181393527349,33.2632048905884,130.88416,Mavic 2
184,250.0,2023-10-15 17:16:38,33.262723520504295,126.179301367621,0.0,0.0,-7.82929,109.97547169811322,-9.0,-1.1,-18.933333333333334,-89.9,0.0,-15.5,126.181393527349,33.2632048905884,130.98576,Mavic 2
185,250.0,2023-10-15 17:16:38,33.2627235174659,126.179301356747,0.0,0.0,-8.052984,113.01886792452831,-9.0,-1.1,-18.966666666666665,-89.9,0.0,-15.5,126.181393527349,33.2632048905884,131.08736000000002,Mavic 2
186,250.0,2023-10-15 17:16:38,33.2627235144275,126.179301345873,0.0,0.0,-8.276678,116.0622641509434,-9.0,-1.1,-19.0,-89.9,0.0,-15.5,126.181393527349,33.2632048905884,131.18896,Mavic 2
187,250.0,2023-10-15 17:16:39,33.2627234079,126.179301231778,0.0,0.0,-8.425807333333333,119.1056603773585,-9.133333333333333,-1.1333333333333333,-19.0,-89.9,0.0,-15.5,126.181393527349,33.2632048905884,131.32104,Mavic 2
188,250.0,2023-10-15 17:16:39,33.2627233013725,126.179301117683,0.0,0.0,-8.574936666666668,122.1490566037736,-9.266666666666667,-1.1666666666666667,-19.0,-89.9,0.0,-15.5,126.181393527349,33.2632048905884,131.45312,Mavic 2
189,250.0,2023-10-15 17:16:39,33.262723194845,126.179301003588,0.0,0.0,-8.724066,125.19245283018869,-9.4,-1.2,-19.0,-89.9,0.0,-15.5,126.181393527349,33.2632048905884,131.58520000000001,Mavic 2
190,250.0,2023-10-15 17:16:39,33.262723165117606,126.1793009767855,0.0,0.0,-8.835913000000001,128.2358490566038,-9.600000000000001,-1.2,-19.05,-89.9,0.0,-15.5,126.181393527349,33.2632048905884,131.84428,Mavic 2
191,250.0,2023-10-15 17:16:39,33.2627231353902,126.179300949983,0.0,0.0,-8.94776,131.2792452830189,-9.8,-1.2,-19.1,-89.9,0.0,-15.5,126.181393527349,33.2632048905884,132.10336,Mavic 2
192,250.0,2023-10-15 17:16:39,33.26272310149923,126.17930099479034,0.0,0.0,-8.94776,134.322641509434,-9.933333333333334,-1.4,-19.066666666666666,-89.93333333333334,0.0,-15.5,126.181393527349,33.2632048905884,132.23544,Mavic 2
193,250.0,2023-10-15 17:16:39,33.26272306760827,126.17930103959766,0.0,0.0,-8.94776,137.36603773584906,-10.066666666666666,-1.6,-19.033333333333335,-89.96666666666667,0.0,-15.5,126.181393527349,33.2632048905884,132.36752,Mavic 2
194,250.0,2023-10-15 17:16:39,33.2627230337173,126.179301084405,0.0,0.0,-8.94776,140.40943396226416,-10.2,-1.8,-19.0,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,132.49960000000002,Mavic 2
195,250.0,2023-10-15 17:16:39,33.26272300477233,126.17930107894067,0.0,0.0,-8.798630666666668,143.45283018867926,-10.466666666666667,-3.6,-18.833333333333332,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,132.63168,Mavic 2
196,250.0,2023-10-15 17:16:39,33.262722975827366,126.17930107347632,0.0,0.0,-8.649501333333333,146.49622641509436,-10.733333333333333,-5.4,-18.666666666666668,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,132.76376,Mavic 2
197,250.0,2023-10-15 17:16:39,33.2627229468824,126.179301068012,0.0,0.0,-8.500372,149.53962264150945,-11.0,-7.2,-18.5,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,132.89584,Mavic 2
198,250.0,2023-10-15 17:16:39,33.26272290925627,126.17930119166999,0.0,0.0,-8.276678,152.58301886792455,-10.966666666666667,-10.7,-18.233333333333334,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,133.02792,Mavic 2
199,250.0,2023-10-15 17:16:39,33.26272287163013,126.179301315328,0.0,0.0,-8.052984,155.62641509433965,-10.933333333333334,-14.2,-17.966666666666665,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,133.16,Mavic 2
200,250.0,2023-10-15 17:16:39,33.262722834004,126.179301438986,0.0,0.0,-7.82929,158.66981132075475,-10.9,-17.7,-17.7,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,133.29208,Mavic 2
201,250.0,2023-10-15 17:16:39,33.262722766884636,126.17930138609134,-0.07456466666666667,-0.07456466666666667,-7.605596,161.71320754716982,-10.233333333333334,-19.166666666666668,-17.7,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,133.39368,Mavic 2
202,250.0,2023-10-15 17:16:39,33.26272269976526,126.17930133319666,-0.14912933333333334,-0.14912933333333334,-7.381902,164.7566037735849,-9.566666666666666,-20.633333333333333,-17.7,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,133.49528,Mavic 2
203,250.0,2023-10-15 17:16:39,33.2627226326459,126.179301280302,-0.223694,-0.223694,-7.158208,167.8,-8.9,-22.1,-17.7,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,133.59688,Mavic 2
204,250.0,2023-10-15 17:16:39,33.26272250592323,126.179301242325,-0.3728233333333333,-0.3728233333333333,-6.859949333333334,170.3,-8.433333333333334,-22.633333333333333,-17.8,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,133.72896,Mavic 2
205,250.0,2023-10-15 17:16:39,33.26272237920057,126.17930120434801,-0.5219526666666666,-0.5219526666666666,-6.561690666666666,172.8,-7.966666666666667,-23.166666666666668,-17.9,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,133.86104,Mavic 2
206,250.0,2023-10-15 17:16:39,33.2627222524779,126.179301166371,-0.671082,-0.671082,-6.263432,175.3,-7.5,-23.7,-18.0,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,133.99312,Mavic 2
207,250.0,2023-10-15 17:16:39,33.26272210213323,126.17930097342534,-0.7456466666666667,-0.8202113333333333,-5.965173333333333,170.43333333333334,-7.133333333333334,-23.833333333333332,-18.033333333333335,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,134.06424,Mavic 2
208,250.0,2023-10-15 17:16:39,33.26272195178857,126.17930078047966,-0.8202113333333333,-0.9693406666666666,-5.666914666666666,165.56666666666666,-6.766666666666667,-23.96666666666667,-18.066666666666666,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,134.13536,Mavic 2
209,250.0,2023-10-15 17:16:39,33.2627218014439,126.179300587534,-0.894776,-1.11847,-5.368656,160.7,-6.4,-24.1,-18.1,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,134.20648,Mavic 2
210,250.0,2023-10-15 17:16:39,33.2627216102633,126.17930042048967,-1.0439053333333332,-1.2675993333333333,-5.070397333333333,162.66666666666666,-6.2,-24.1,-18.133333333333333,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,134.30808,Mavic 2
211,250.0,2023-10-15 17:16:39,33.2627214190827,126.17930025344533,-1.1930346666666667,-1.4167286666666667,-4.772138666666667,164.63333333333333,-6.0,-24.1,-18.166666666666668,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,134.40968,Mavic 2
212,250.0,2023-10-15 17:16:39,33.2627212279021,126.179300086401,-1.342164,-1.565858,-4.47388,166.6,-5.8,-24.1,-18.2,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,134.51128,Mavic 2
213,250.0,2023-10-15 17:16:39,33.2627209804422,126.17929975422433,-1.4912933333333334,-1.7149873333333334,-4.250186,164.36666666666667,-5.6,-24.133333333333333,-18.233333333333334,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,134.54176,Mavic 2
214,250.0,2023-10-15 17:16:39,33.2627207329823,126.17929942204766,-1.6404226666666666,-1.8641166666666666,-4.026492,162.13333333333333,-5.4,-24.166666666666668,-18.266666666666666,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,134.57224,Mavic 2
215,250.0,2023-10-15 17:16:39,33.2627204855224,126.179299089871,-1.789552,-2.013246,-3.802798,159.9,-5.2,-24.2,-18.3,-90.0,0.0,-15.5,126.181393527349,33.2632048905884,134.60272,Mavic 2
